,Ward_number,Category,Gross_sum,Gross_mean
2103,165,Indira Canteen,132951.0,132951.0
2104,165,Maintenance,6113697.0,873385.2857142857
2105,165,Park,33863519.0,3762613.222222222
2106,165,Poll,157049.0,157049.0
2107,165,Road,9203199.0,1533866.5
2108,165,Sports,40533070.0,10133267.5
2109,166,C,25849174.0,2584917.4
2110,166,Drainage,53810792.0,2832146.947368421
2111,166,Electricity,8807264.0,1761452.8
2112,166,Emergency,4644573.0,928914.6
2113,166,Ground Water,1081300.0,1081300.0
2114,166,Gym,7264073.0,2421357.6666666665
2115,166,Health Care,443470.0,443470.0
2116,166,House Of Worship,13439436.0,4479812.0
2117,166,Indira Canteen,732170.0,366085.0
2118,166,Maintenance,5803601.0,644844.5555555555
2119,166,Park,44054600.0,5506825.0
2120,166,Poll,158358.0,158358.0
2121,166,Road,14102542.0,1566949.111111111
2122,166,Samudhaya,3192600.0,1596300.0
2123,166,School Or College,8297486.0,1659497.2
2124,166,Skill,4513341.0,1504447.0
2125,166,Sports,27178150.0,6794537.5
2126,166,Toilet,1631012.0,1631012.0
2127,166,Women,295700.0,295700.0
2128,167,Drainage,66433327.0,2372618.8214285714
2129,167,Electricity,15915908.0,1446900.7272727273
2130,167,Emergency,7022141.0,1404428.2
2131,167,Ground Water,5715980.0,1905326.6666666667
2132,167,Gym,6197746.0,3098873.0
2133,167,House Of Worship,7790647.0,2596882.3333333335
2134,167,Library,3034609.0,1011536.3333333334
2135,167,Maintenance,16054445.0,1146746.0714285714
2136,167,Name,1023602.0,1023602.0
2137,167,Park,79106893.0,3042572.8076923075
2138,167,Poll,175822.0,175822.0
2139,167,Road,46629485.0,3330677.5
2140,167,Sports,26733914.0,4455652.333333333
2141,167,Toilet,2019226.0,2019226.0
2142,168,Drainage,22921850.0,1910154.1666666667
2143,168,Drinking Water,1403254.0,1403254.0
2144,168,Electricity,41692582.0,3474381.8333333335
2145,168,Emergency,817775.0,817775.0
2146,168,Footpath,1043270.0,521635.0
2147,168,Ground Water,1478985.0,1478985.0
2148,168,Gym,2997861.0,2997861.0
2149,168,Indira Canteen,1274046.0,637023.0
2150,168,Maintenance,9309738.0,775811.5
2151,168,Name,6312859.0,2104286.3333333335
2152,168,Park,32424863.0,4632123.285714285
2153,168,Poll,102706.0,102706.0
2154,168,Road,21799269.0,2724908.625
2155,168,Sports,1202017.0,601008.5
2156,169,Drainage,37490361.0,1874518.05
2157,169,Drinking Water,3805187.0,1902593.5
2158,169,Electricity,12303936.0,3075984.0
2159,169,Emergency,3733328.0,1866664.0
2160,169,Footpath,10410232.0,1735038.6666666667
2161,169,Ground Water,1433930.0,1433930.0
2162,169,Gym,4989578.0,4989578.0
2163,169,Indira Canteen,3984046.0,1992023.0
2164,169,Maintenance,4177078.0,278471.86666666664
2165,169,Park,9811874.0,9811874.0
2166,169,Poll,1314131.0,1314131.0
2167,169,Road,15828242.0,1758693.5555555555
2168,169,School Or College,1868855.0,1868855.0
2169,169,Sports,80866237.0,8985137.444444444
2170,169,Toilet,12109694.0,6054847.0
2171,170,Drainage,57742071.0,3207892.8333333335
2172,170,Electricity,142965.0,71482.5
2173,170,Emergency,3481587.0,1740793.5
2174,170,Footpath,9759814.0,3253271.3333333335
2175,170,Ground Water,1485744.0,1485744.0
2176,170,Indira Canteen,244652.0,244652.0
2177,170,Maintenance,4509440.0,1127360.0
2178,170,Name,1765800.0,1765800.0
2179,170,Park,55726078.0,9287679.666666666
2180,170,Poll,79366.0,79366.0
2181,170,Road,42250211.0,4225021.1
2182,170,School Or College,205600.0,205600.0
2183,171,Drainage,22022355.0,3146050.714285714
2184,171,Electricity,29958708.0,9986236.0
2185,171,Emergency,3801936.0,1900968.0
2186,171,Ground Water,3009762.0,1504881.0
2187,171,Health Care,21221000.0,21221000.0
2188,171,Indira Canteen,2716655.0,905551.6666666666
2189,171,Maintenance,1422072.0,1422072.0
2190,171,Park,12567277.0,4189092.3333333335
2191,171,Poll,284123.0,284123.0
2192,171,Road,6235063.0,1247012.6
2193,171,Sports,9813196.0,9813196.0
2194,172,Drainage,118153747.0,3193344.5135135134
2195,172,Drinking Water,129490.0,129490.0
2196,172,Electricity,87805.0,87805.0
2197,172,Footpath,710559.0,355279.5
2198,172,Ground Water,10432808.0,5216404.0
2199,172,Gym,16492613.0,4123153.25
2200,172,House Of Worship,19650201.0,3275033.5
2201,172,Indira Canteen,96260.0,96260.0
2202,172,Library,4979213.0,4979213.0
2203,172,Maintenance,15077044.0,1159772.6153846155
2204,172,Park,3763922.0,3763922.0
2205,172,Poll,180803.0,180803.0
2206,172,Road,6601690.0,1320338.0
2207,172,Samudhaya,9043564.0,9043564.0
2208,172,School Or College,15644300.0,3128860.0
2209,172,Skill,1672748.0,1672748.0
2210,172,Sports,5611059.0,2805529.5
2211,172,Waste Management,272475.0,272475.0
2212,173,Drainage,68304688.0,2439453.1428571427
2213,173,Drinking Water,44819553.0,14939851.0
2214,173,Electricity,4024185.0,4024185.0
2215,173,Ground Water,14212680.0,2842536.0
2216,173,House Of Worship,3076251.0,3076251.0
2217,173,Indira Canteen,256355.0,256355.0
2218,173,Library,5225032.0,5225032.0
2219,173,Maintenance,3364869.0,841217.25
2220,173,Name,1120627.0,1120627.0
2221,173,Poll,150217.0,150217.0
2222,173,Road,20765898.0,2966556.8571428573
2223,173,School Or College,4009697.0,2004848.5
2224,173,Sports,6970741.0,1742685.25
2225,173,Toilet,947269.0,947269.0
2226,174,C,11872816.0,5936408.0
2227,174,Drainage,111732491.0,3286249.7352941176
2228,174,Drinking Water,8205657.0,2051414.25
2229,174,Electricity,455325.0,455325.0
2230,174,Ground Water,2489456.0,2489456.0
2231,174,Gym,17478983.0,5826327.666666667
2232,174,House Of Worship,440000.0,440000.0
2233,174,Indira Canteen,99343.0,99343.0
2234,174,Maintenance,21589419.0,568142.6052631579
2235,174,Park,54991922.0,5499192.2
2236,174,Poll,131234.0,131234.0
2237,174,Road,36945063.0,2309066.4375
2238,174,School Or College,2075570.0,1037785.0
2239,174,Sports,7737294.0,859699.3333333334
2240,175,Drainage,191670685.0,6845381.607142857
2241,175,Drinking Water,54031416.0,9005236.0
2242,175,Electricity,17088952.0,2441278.8571428573
2243,175,Emergency,3615510.0,1807755.0
2244,175,Ground Water,3205119.0,3205119.0
2245,175,Indira Canteen,14007521.0,3501880.25
2246,175,Maintenance,7201237.0,514374.0714285714
2247,175,Park,41860962.0,5232620.25
2248,175,Poll,170540.0,170540.0
2249,175,Road,75824138.0,6318678.166666667
2250,175,Skill,5615983.0,5615983.0
2251,176,Drainage,72038305.0,2668085.3703703703
2252,176,Electricity,65135.0,65135.0
2253,176,Ground Water,13284998.0,4428332.666666667
2254,176,Gym,3718400.0,3718400.0
2255,176,Health Care,3462000.0,3462000.0
2256,176,House Of Worship,4443083.0,1481027.6666666667
2257,176,Indira Canteen,117809.0,117809.0
2258,176,Maintenance,4007405.0,1335801.6666666667
2259,176,Name,7774449.0,2591483.0
2260,176,Park,33227742.0,11075914.0
2261,176,Poll,189200.0,189200.0
2262,176,Road,19027051.0,2114116.777777778
2263,176,School Or College,941016.0,941016.0
2264,177,Drainage,39466939.0,5638134.142857143
2265,177,Electricity,85215.0,85215.0
2266,177,Indira Canteen,245440.0,245440.0
2267,177,Maintenance,9181249.0,918124.9
2268,177,Name,901968.0,450984.0
2269,177,Park,69601144.0,7733460.444444444
2270,177,Poll,125718.0,125718.0
2271,177,Road,2626102.0,875367.3333333334
2272,178,Drainage,50294851.0,3143428.1875
2273,178,Drinking Water,998416.0,998416.0
2274,178,Electricity,255530.0,255530.0
2275,178,House Of Worship,9974185.0,9974185.0
2276,178,Indira Canteen,1576767.0,788383.5
2277,178,Maintenance,7376600.0,1229433.3333333333
2278,178,Park,13174358.0,6587179.0
2279,178,Poll,93829.0,93829.0
2280,178,Road,6963930.0,994847.1428571428
2281,178,School Or College,9875954.0,4937977.0
2282,178,Sports,20462123.0,20462123.0
2283,179,Drainage,25434044.0,1695602.9333333333
2284,179,Electricity,37091619.0,5298802.714285715
2285,179,Footpath,1683102.0,841551.0
2286,179,Ground Water,1497817.0,1497817.0
2287,179,Indira Canteen,1433513.0,716756.5
2288,179,Maintenance,3523748.0,880937.0
2289,179,Name,3517950.0,1758975.0
2290,179,Park,19982540.0,6660846.666666667
2291,179,Road,38787184.0,3526107.6363636362
2292,179,Sports,1476134.0,1476134.0
2293,180,Drainage,96469621.0,2143769.355555556
2294,180,Drinking Water,10474009.0,1745668.1666666667
2295,180,Electricity,202841.0,202841.0
2296,180,Emergency,2524754.0,841584.6666666666
2297,180,Health Care,603289.0,603289.0
2298,180,House Of Worship,71571366.0,2862854.64
2299,180,Indira Canteen,262009.0,262009.0
2300,180,Maintenance,12621390.0,1803055.7142857143
2301,180,Name,1989061.0,1989061.0
2302,180,Park,67418.0,67418.0
2303,180,Poll,213004.0,213004.0
2304,180,Road,5781025.0,1927008.3333333333
2305,180,School Or College,2061268.0,2061268.0
2306,180,Sports,4552050.0,2276025.0
2307,181,Drainage,157433349.0,3578030.659090909
2308,181,Electricity,5073372.0,2536686.0
2309,181,Emergency,4672013.0,1168003.25
2310,181,Footpath,3943540.0,3943540.0
2311,181,Gym,2960720.0,2960720.0
2312,181,Health Care,8729720.0,8729720.0
2313,181,House Of Worship,12771430.0,6385715.0
2314,181,Indira Canteen,878153.0,439076.5
2315,181,Maintenance,9378163.0,781513.5833333334
2316,181,Name,311700.0,311700.0
2317,181,Park,80465581.0,4470310.055555556
2318,181,Poll,216970.0,216970.0
2319,181,Road,52597055.0,4781550.454545454
2320,181,School Or College,1787250.0,1787250.0
2321,181,Sports,11415825.0,5707912.5
2322,182,Drainage,88869535.0,3064466.724137931
2323,182,Electricity,7086488.0,1771622.0
2324,182,Emergency,5565486.0,1113097.2
2325,182,Gym,5499996.0,2749998.0
2326,182,Indira Canteen,991540.0,495770.0
2327,182,Maintenance,6502173.0,928881.8571428572
2328,182,Name,906900.0,906900.0
2329,182,Park,58981928.0,5898192.8
2330,182,Poll,194550.0,194550.0
2331,182,Road,41047623.0,3731602.090909091
2332,182,School Or College,233300.0,233300.0
2333,182,Sports,37506312.0,9376578.0
2334,183,Drainage,146084467.0,4712402.161290322
2335,183,Electricity,75612.0,75612.0
2336,183,Emergency,5140285.0,1713428.3333333333
2337,183,Ground Water,966595.0,966595.0
2338,183,Gym,10240684.0,10240684.0
2339,183,House Of Worship,3368840.0,1122946.6666666667
2340,183,Indira Canteen,1309465.0,654732.5
2341,183,Maintenance,3172173.0,793043.25
2342,183,Name,1293905.0,646952.5
2343,183,Park,54473435.0,9078905.833333334
2344,183,Poll,280760.0,280760.0
2345,183,Road,23327815.0,1666272.5
2346,183,School Or College,830215.0,830215.0
2347,184,C,3035960.0,1517980.0
2348,184,Drainage,827318399.0,5138623.596273292
2349,184,Drinking Water,101898454.0,3774016.814814815
2350,184,Electricity,19067674.0,2723953.4285714286
2351,184,Emergency,5111604.0,1703868.0
2352,184,Footpath,206670.0,206670.0
2353,184,Ground Water,58056771.0,3415104.1764705884
2354,184,Gym,17821345.0,2545906.4285714286
2355,184,Health Care,1119100.0,373033.3333333333
2356,184,House Of Worship,79910123.0,6659176.916666667
2357,184,Indira Canteen,3286800.0,3286800.0
2358,184,Maintenance,39374291.0,1124979.7428571428
2359,184,Name,2277660.0,759220.0
2360,184,Park,50771740.0,5077174.0
2361,184,Poll,282400.0,282400.0
2362,184,Road,495653752.0,6195671.9
2363,184,School Or College,49205964.0,5467329.333333333
2364,184,Sports,7651063.0,2550354.3333333335
2365,184,Toilet,5306000.0,2653000.0
2366,185,Drainage,364653328.0,4735757.506493507
2367,185,Drinking Water,9535356.0,1589226.0
2368,185,Electricity,6583390.0,731487.7777777778
2369,185,Emergency,1652326.0,550775.3333333334
2370,185,Footpath,2341449.0,1170724.5
2371,185,Ground Water,19249904.0,2138878.222222222
2372,185,Gym,2497633.0,2497633.0
2373,185,Health Care,2398700.0,2398700.0
2374,185,House Of Worship,37490298.0,3124191.5
2375,185,Maintenance,13509990.0,587390.8695652174
2376,185,Name,927500.0,927500.0
2377,185,Poll,238500.0,238500.0
2378,185,Road,89465963.0,2982198.7666666666
2379,185,School Or College,8226655.0,2742218.3333333335
2380,185,Toilet,1744500.0,872250.0
2381,186,Drainage,184329917.0,2925871.698412698
2382,186,Drinking Water,6503367.0,1300673.4
2383,186,Electricity,15946124.0,1594612.4
2384,186,Emergency,1430812.0,1430812.0
2385,186,Ground Water,6325583.0,1054263.8333333333
2386,186,House Of Worship,8790923.0,2930307.6666666665
2387,186,Maintenance,13098320.0,873221.3333333334
2388,186,Name,1364918.0,682459.0
2389,186,Park,35141284.0,5020183.428571428
2390,186,Poll,229504.0,114752.0
2391,186,Road,113669613.0,3072151.7027027025
2392,186,School Or College,3693539.0,1231179.6666666667
2393,186,Sports,1484200.0,742100.0
2394,186,Toilet,498211.0,498211.0
2395,186,Waste Management,126399.0,126399.0
2396,187,Drainage,790920843.0,5102715.116129032
2397,187,Drinking Water,44105200.0,2940346.6666666665
2398,187,Electricity,84509911.0,3521246.2916666665
2399,187,Footpath,749951.0,749951.0
2400,187,Ground Water,19349283.0,3224880.5
2401,187,Gym,3839937.0,3839937.0
2402,187,Health Care,4258534.0,2129267.0
2403,187,House Of Worship,6300484.0,1575121.0
2404,187,Indira Canteen,2254018.0,2254018.0
2405,187,Maintenance,9990145.0,908195.0
2406,187,Park,2648295.0,1324147.5
2407,187,Poll,246948.0,123474.0
2408,187,Road,188180765.0,4480494.404761905
2409,187,Samudhaya,4960151.0,4960151.0
2410,187,School Or College,24790581.0,4958116.2
2411,187,Sports,23394270.0,5848567.5
2412,187,Waste Management,143480.0,143480.0
2413,188,C,2615065.0,871688.3333333334
2414,188,Drainage,521190681.0,6434452.851851852
2415,188,Drinking Water,10802630.0,1800438.3333333333
2416,188,Electricity,5953723.0,1488430.75
2417,188,Emergency,2818714.0,2818714.0
2418,188,Ground Water,4414299.0,2207149.5
2419,188,Health Care,13574717.0,3393679.25
2420,188,House Of Worship,51539760.0,7362822.857142857
2421,188,Indira Canteen,1863599.0,1863599.0
2422,188,Maintenance,12179389.0,529538.6521739131
2423,188,Park,6149733.0,2049911.0
2424,188,Poll,180089.0,180089.0
2425,188,Road,222430621.0,4835448.282608695
2426,188,School Or College,10148004.0,3382668.0
2427,188,Sports,5445630.0,2722815.0
2428,189,C,20469445.0,4093889.0
2429,189,Drainage,429274561.0,5171982.662650603
2430,189,Drinking Water,12473643.0,1559205.375
2431,189,Electricity,17894025.0,2982337.5
2432,189,Emergency,1469905.0,734952.5
2433,189,Ground Water,6429211.0,3214605.5
2434,189,House Of Worship,16794270.0,3358854.0
2435,189,Maintenance,15600131.0,866673.9444444445
2436,189,Park,4996762.0,4996762.0
2437,189,Poll,225301.0,225301.0
2438,189,Road,112614051.0,3217544.314285714
2439,189,School Or College,20855348.0,2317260.888888889
2440,189,Sports,222090.0,222090.0
2441,190,C,3785762.0,1892881.0
2442,190,Drainage,360730726.0,5153296.085714285
2443,190,Drinking Water,9352551.0,1336078.7142857143
2444,190,Electricity,5904299.0,1968099.6666666667
2445,190,Emergency,3539566.0,1179855.3333333333
2446,190,House Of Worship,14388599.0,2055514.142857143
2447,190,Indira Canteen,2959337.0,1479668.5
2448,190,Maintenance,22683147.0,667151.3823529412
2449,190,Poll,130634.0,130634.0
2450,190,Road,76336597.0,3318982.4782608696
2451,190,School Or College,15332124.0,1916515.5
2452,190,Toilet,209892.0,209892.0
2453,191,C,3270600.0,1635300.0
2454,191,Drainage,563858695.0,5998496.755319149
2455,191,Drinking Water,45843106.0,1273419.611111111
2456,191,Electricity,8366014.0,1195144.857142857
2457,191,Emergency,7360119.0,1226686.5
2458,191,Ground Water,19851590.0,1985159.0
2459,191,Health Care,33680336.0,4210042.0
2460,191,House Of Worship,31696134.0,3169613.4
2461,191,Maintenance,44050298.0,800914.509090909
2462,191,Name,5286425.0,1762141.6666666667
2463,191,Park,4984000.0,4984000.0
2464,191,Poll,409156.0,136385.33333333334
2465,191,Road,276772937.0,6016802.978260869
2466,191,Samudhaya,4164700.0,2082350.0
2467,191,School Or College,22190752.0,3170107.4285714286
2468,192,C,14085905.0,4695301.666666667
2469,192,Drainage,987217992.0,7422691.669172932
2470,192,Drinking Water,83670588.0,2460899.6470588236
2471,192,Electricity,15354319.0,1706035.4444444445
2472,192,Emergency,3439190.0,1146396.6666666667
2473,192,Footpath,5140870.0,5140870.0
2474,192,Ground Water,70085771.0,2803430.84
2475,192,Health Care,16269106.0,2033638.25
2476,192,House Of Worship,7760840.0,1293473.3333333333
2477,192,Library,5910538.0,5910538.0
2478,192,Maintenance,54025568.0,1038953.2307692308
2479,192,Name,2367970.0,1183985.0
2480,192,Poll,277640.0,277640.0
2481,192,Road,158182311.0,2727281.224137931
2482,192,Samudhaya,4091174.0,4091174.0
2483,192,School Or College,13013312.0,2602662.4
2484,192,Toilet,15495419.0,2582569.8333333335
2485,193,Drainage,306245318.0,3828066.475
2486,193,Drinking Water,8663421.0,962602.3333333334
2487,193,Electricity,6064853.0,2021617.6666666667
2488,193,Emergency,3043871.0,3043871.0
2489,193,Footpath,666899.0,666899.0
2490,193,Ground Water,10906519.0,2726629.75
2491,193,House Of Worship,12172627.0,3043156.75
2492,193,Indira Canteen,5969173.0,2984586.5
2493,193,Maintenance,14309853.0,622167.5217391305
2494,193,Name,903856.0,903856.0
2495,193,Park,34578033.0,4322254.125
2496,193,Poll,393476.0,196738.0
2497,193,Road,302060721.0,7024667.930232558
2498,193,School Or College,17894285.0,2556326.4285714286
2499,193,Sports,50467199.0,4587927.181818182
2500,193,Toilet,215734.0,215734.0
2501,194,Drainage,713293584.0,5444989.190839695
2502,194,Drinking Water,62382643.0,3465702.388888889
2503,194,Electricity,12483525.0,2496705.0
2504,194,Emergency,2350258.0,1175129.0
2505,194,Footpath,5668845.0,2834422.5
2506,194,Ground Water,31957555.0,3195755.5
2507,194,Gym,2499602.0,2499602.0
2508,194,Health Care,7340000.0,3670000.0
2509,194,House Of Worship,9276350.0,3092116.6666666665
2510,194,Indira Canteen,4957900.0,2478950.0
2511,194,Maintenance,33822927.0,1127430.9
2512,194,Name,2507175.0,1253587.5
2513,194,Park,17741309.0,3548261.8
2514,194,Poll,342510.0,342510.0
2515,194,Road,122051318.0,4520419.185185186
2516,194,Samudhaya,19247210.0,3849442.0
2517,194,School Or College,376033.0,376033.0
2518,194,Sports,2499166.0,2499166.0
2519,194,Toilet,8695050.0,2898350.0
2520,195,C,1860500.0,1860500.0
2521,195,Drainage,415929317.0,4159293.17
2522,195,Drinking Water,11495617.0,1436952.125
2523,195,Electricity,13440920.0,4480306.666666667
2524,195,Footpath,9146540.0,4573270.0
2525,195,Ground Water,7853700.0,2617900.0
2526,195,Health Care,12015544.0,6007772.0
2527,195,House Of Worship,48744230.0,4874423.0
2528,195,Maintenance,18729298.0,851331.7272727273
2529,195,Name,2336966.0,1168483.0
2530,195,Park,16714954.0,2785825.6666666665
2531,195,Poll,237565.0,237565.0
2532,195,Road,126125869.0,3076240.7073170734
2533,195,School Or College,5409430.0,2704715.0
2534,195,Sports,1931316.0,643772.0
2535,195,Toilet,1028680.0,1028680.0
2536,196,C,15507205.0,2584534.1666666665
2537,196,Drainage,1074176269.0,5019515.275700934
2538,196,Drinking Water,51468491.0,3431232.7333333334
2539,196,Electricity,6733050.0,2244350.0
2540,196,Emergency,10145312.0,3381770.6666666665
2541,196,Footpath,29310170.0,7327542.5
2542,196,Ground Water,43881285.0,4875698.333333333
2543,196,House Of Worship,81112534.0,4771325.529411765
2544,196,Maintenance,46675887.0,1228312.8157894737
2545,196,Name,4082807.0,1020701.75
2546,196,Park,117221008.0,3781322.8387096776
2547,196,Poll,240240.0,240240.0
2548,196,Road,92669016.0,4212228.0
2549,196,Samudhaya,1480490.0,740245.0
2550,196,School Or College,23177019.0,2897127.375
2551,196,Toilet,21498642.0,3583107.0
2552,197,Drainage,480745180.0,4331037.657657658
2553,197,Drinking Water,95051104.0,3520411.2592592593
2554,197,Electricity,13036062.0,2172677.0
2555,197,Emergency,7212340.0,1803085.0
2556,197,Footpath,7461800.0,2487266.6666666665
2557,197,Ground Water,40897086.0,2405710.9411764704
2558,197,Gym,3116740.0,3116740.0
2559,197,Health Care,28400485.0,3155609.4444444445
2560,197,House Of Worship,58675750.0,5867575.0
2561,197,Indira Canteen,3755000.0,1877500.0
2562,197,Maintenance,30936968.0,997966.7096774194
2563,197,Name,6625400.0,3312700.0
2564,197,Park,43644266.0,3357251.230769231
2565,197,Poll,367640.0,367640.0
2566,197,Road,316609806.0,3861095.1951219514
2567,197,Samudhaya,10376800.0,5188400.0
2568,197,School Or College,57621104.0,4432392.615384615
2569,197,Sports,25502100.0,8500700.0
2570,198,C,53671547.0,8945257.833333334
2571,198,Drainage,989346009.0,6424324.733766234
2572,198,Drinking Water,89294093.0,2880454.6129032257
2573,198,Electricity,31696472.0,2113098.1333333333
2574,198,Emergency,1000610.0,1000610.0
2575,198,Footpath,2915043.0,2915043.0
2576,198,Ground Water,81054725.0,3524118.4782608696
2577,198,Health Care,19435441.0,9717720.5
2578,198,House Of Worship,73367324.0,6113943.666666667
2579,198,Library,17145278.0,17145278.0
2580,198,Maintenance,64859968.0,584324.0360360361
2581,198,Name,6243022.0,1560755.5
2582,198,Park,26135810.0,1866843.5714285714
2583,198,Road,151285652.0,3689893.951219512
2584,198,School Or College,18133168.0,2590452.5714285714
2585,198,Sports,22144864.0,7381621.333333333
2586,198,Toilet,338237.0,338237.0
